1200,GAIL,INE129A01019,172.6,20
1201,AVADHSUGAR,INE349W01017,617.15,20
1202,PURVA,INE323I01011,259.3,21.62
1203,SMSLIFE,INE320X01016,580.6,20
1204,REDTAPE,INE0LXT01019,661,20
1205,FAIRCHEMOR,INE0DNW01011,1250.35,20
1206,PATANJALI,INE619A01035,1582.1,20
1207,CREDITACC,INE741K01010,1589.8,20
1208,INDOAMIN,INE760F01028,178.35,21.7
1209,DELHIVERY,INE148O01028,449.45,20
1210,ABFRL,INE647O01011,243.95,20
1211,SYNCOMF,INE312C01025,16.15,100
1212,LICNETFN50,INF767K01OS7,236,6
1213,KOHINOOR,INE080B01012,44.45,100
1214,HPAL,INE0GSL01024,122.25,20
1215,FINPIPE,INE183A01024,222.35,20
1216,SGBJU29III,IN0020210087,6270.61,10
1217,VSSL,INE050M01012,215.7,20
1218,IOB,INE565A01014,49.1,20.12
1219,AMBIKCO,INE540G01014,1744.2,20
1220,TMB,INE668A01016,504.9,20
1221,SCHAEFFLER,INE513A01022,3131.2,20
1222,DEVIT,INE060X01026,158.9,20
1223,VIKASLIFE,INE161L01027,7.15,100
1224,JTEKTINDIA,INE643A01035,160.65,20
1225,BUTTERFLY,INE295F01017,983.35,20
1226,ICICIPRULI,INE726G01019,503.25,20
1227,GRWRHITECH,INE291A01017,1694.95,20
1228,ORIENTCER,INE569C01020,56.7,20
1229,QUICKHEAL,INE306L01010,503.8,21.1
1230,FCSSOFT,INE512B01022,5.3,32.54
1231,CHOICEIN,INE102B01014,542.15,20
1232,HATSUN,INE473B01035,1141.8,20
1233,ISEC,INE763G01038,820.5,20
1234,THEMISMED,INE083B01024,241,20.25
1235,ABCAPITAL,INE674K01013,171.1,20
1236,PRECWIRE,INE372C01037,147.75,20.4
1237,UTIAMC,INE094J01016,929.4,20
1238,ASALCBR,INE073G01016,487.65,20
1239,BHARATRAS,INE838B01013,9015.9,20
1240,TIMETECHNO,INE508G01029,174.55,20
1241,YASHO,INE616Z01012,1647.65,20
1242,SIMBHALS,INE748T01016,31.9,24.45
1243,NILAINFRA,INE937C01029,11.4,23.39
1244,BAJAJCON,INE933K01021,219.2,20
1245,GLOBUSSPR,INE615I01010,812.1,20
1246,MANINFRA,INE949H01023,238.7,20
1247,DIXON,INE935N01020,5991.1,20
1248,GOCLCORP,INE077F01035,495.3,20
1249,MPSLTD,INE943D01017,1477.9,21.24
1250,CONCORDBIO,INE338H01029,1455.9,20
1251,MSUMI,INE0FS801015,65.05,20
1252,CYIENT,INE136B01020,1973.8,20
1253,SBGLP,INE05ST01010,746.05,20
1254,SGBMAY28,IN0020200088,6235.38,10
1255,AMRUTANJAN,INE098F01031,579.55,20
1256,KOTAKLOVOL,INF174KA1IY5,17.89,20
1257,NATIONALUM,INE139A01034,148.85,20
1258,KSCL,INE455I01029,720.1,20
1259,BHARTIARTL,INE397D01024,1170.7,9
1260,DALBHARAT,INE00R701025,2279.8,20
1261,HDFCNEXT50,INF179KC1HS2,55.51,7.68
1262,BEPL,INE922A01025,106.5,20
1263,DALMIASUG,INE495A01022,403,20
1264,SILVER,INF209KB19F6,73.04,20
1265,STAR,INE939A01011,698.7,20
1266,RPOWER,INE614G01033,29.8,100
1267,ZEEMEDIA,INE966H01019,14.85,24.63
1268,NCLIND,INE732C01016,246.7,20
1269,BAJAJHCARE,INE411U01027,333.95,20
1270,LANDMARK,INE559R01029,835.4,20
1271,IVZINGOLD,INF205K01361,5545.25,20
1272,3IINFOLTD,INE748C01038,61.55,20
1273,PRAJIND,INE074A01025,498.1,20
1274,KAKATCEM,INE437B01014,255.1,20
1275,MRPL,INE103A01014,177.05,20
1276,RANEHOLDIN,INE384A01010,1231.45,20
1277,DCW,INE500A01029,69,20
1278,BHARATFORG,INE465A01025,1235.25,20
1279,HARSHA,INE0JUS01029,405.35,20
1280,VEDL,INE205A01025,273.85,20
1281,POKARNA,INE637C01025,471.5,20.57
1282,MRO-TEK,INE398B01018,62.75,20.88
1283,WONDERLA,INE066O01014,878.6,20
1284,AMBUJACEM,INE079A01024,560.3,20
1285,SANGAMIND,INE495C01010,475.45,23.18
1286,VOLTAS,INE226A01021,1092.75,20
1287,SBIETFPB,INF200KA1S22,238.16,20
1288,GENUSPAPER,INE949P01018,25.1,22.29
1289,BIGBLOC,INE412U01025,177.7,20
1290,HCG,INE075I01017,372.05,20
1291,EDELWEISS,INE532F01054,70.2,20
1292,VBL,INE200M01021,1280.4,20
1293,NAM-INDIA,INE298J01013,524.75,20
1294,CANFINHOME,INE477A01020,776.4,20
1295,COCHINSHIP,INE704P01025,912.2,22.02
1296,SILVERIETF,INF109KC1Y56,73.1,20
1297,TATAINVEST,INE672A01018,5635.65,20
1298,PARAS,INE045601015,810.55,20
1299,MAPMYINDIA,INE0BV301023,1963.8,20
1300,DLF,INE271C01023,802.6,20
1301,ICRA,INE725G01011,5493.9,20
1302,CARBORUNIV,INE120A01034,1124.65,20
1303,NESCO,INE317F01035,859.8,20
1304,GOLDETF,INF769K01JP9,62.74,20
1305,NAGAFERT,INE454M01024,14.65,21.03
1306,SBIETFQLTY,INF200KA1WX6,196.37,20
1307,SRHHYPOLTD,INE917H01012,586.85,20.62
1308,SGBJUN27,IN0020190073,6215,10
1309,MAHSEAMLES,INE271B01025,1052.9,20
1310,BALAMINES,INE050E01027,2438.7,20
1311,NAVINFLUOR,INE048G01026,3417.5,20
1312,HERANBA,INE694N01015,377.9,20
1313,INDSWFTLAB,INE915B01019,109.95,20.84
1314,SGBJUL29IV,IN0020210111,6236.73,10
1315,PRECOT,INE283A01014,310.7,21.43
1316,RAMCOSYS,INE246B01019,330.95,20
1317,JMFINANCIL,INE780C01023,112,20
1318,EGOLD,INF754K01SE6,64.45,20
1319,ESILVER,INF754K01SF3,73.98,20
1320,AZAD,INE02IJ01035,961.25,20
1321,BYKE,INE319B01014,67,100
1322,STEELCAS,INE124E01020,705.9,20
1323,SIGACHI,INE0D0K01022,77.2,20
1324,LIQUIDIETF,INF109KC1KT9,1000,10
1325,ARCHIES,INE731A01020,35.65,20.45
1326,LALPATHLAB,INE600L01024,2517.4,20
1327,JKPAPER,INE789E01012,437.15,20
1328,EMSLIMITED,INE0OV601013,527.65,20
1329,INDIACEM,INE383A01012,261.4,20
1330,GENUSPOWER,INE955D01029,264.6,20.26
1331,GPIL,INE177H01021,761.6,20
1332,BLUEDART,INE233B01017,6509.2,20
1333,SILINV,INE923A01015,455.6,20
1334,TATAMETALI,INE056C01010,1066.35,20
1335,CAREERP,INE521J01018,252.55,100
1336,RELIGARE,INE621H01010,236.75,20
1337,HITECH,INE106T01025,145.7,20
1338,PIONEEREMB,INE156C01018,52.95,100
1339,APTECHT,INE266F01018,273.3,20
1340,MOM100,INF247L01023,51.63,6
1341,KOLTEPATIL,INE094I01018,510.8,20
1342,TOTAL,INE336X01012,125.45,20
1343,CHEMBOND,INE995D01025,535.4,20
1344,RALLIS,INE613A01020,264.4,20
1345,DSPBANKETF,INF740KA1RX3,46.28,20
1346,MBAPL,INE900L01010,271.6,20
1347,EMIL,INE02YR01019,218.45,20
1348,FINEORG,INE686Y01026,4723.9,20
1349,CIPLA,INE059A01026,1351,9.73
1350,LXCHEM,INE576O01020,269.9,20
1351,BBNPPGOLD,INF251K01SU9,62.25,20
1352,GREENPLY,INE461C01038,246.15,20
1353,SOMANYCERA,INE355A01028,708.5,20
1354,KINGFA,INE473D01015,2297,20
1355,KITEX,INE602G01020,232.25,20
1356,TEJASNET,INE010J01012,785.45,20
1357,MANAPPURAM,INE522D01027,184.75,20
1358,STLTECH,INE089C01029,143.95,20
1359,MAFANG,INF769K01HF4,75.78,20
1360,ZIMLAB,INE518E01015,107.45,20
1361,TCS,INE467B01029,3815.95,9
1362,EIDPARRY,INE126A01031,624.75,20
1363,NRL,INE0JM501013,109.45,20
1364,OSWALSEEDS,INE00IK01029,55.4,20
1365,DONEAR,INE668D01028,105.9,21.52
1366,PNBGILTS,INE859A01011,117.45,20
1367,LLOYDSME,INE281B01032,566.6,20
1368,KOTAKSILVE,INF174KA1KU9,71.31,20
1369,DWARKESH,INE366A01041,84.95,20
1370,HUDCO,INE031A01017,172.35,21.92
1371,SGBFEB28IX,IN0020190545,6280,10
1372,POWERMECH,INE211R01019,5330.5,20
1373,ADANIGREEN,INE364U01010,1669.45,23.57
1374,TEXMOPIPES,INE141K01013,91.05,22.66
1375,NETWEB,INE0NT901020,1396.75,20
1376,SHALPAINTS,INE849C01026,200.8,20
1377,CONSUMIETF,INF109KC1V42,97.77,20
1378,HDFCMID150,INF179KC1HT0,17.91,6
1379,KOTAKLIQ,INF174KA1LV5,1000,10
1380,IDFCFIRSTB,INE092T01019,84.35,20
1381,SHAILY,INE151G01028,395.65,20
1382,ROSSELLIND,INE847C01020,473.3,21.99
1383,BAJAJ-AUTO,INE917I01010,7667.55,9.22
1384,WELENT,INE625G01013,355.5,20
1385,GLOBALVECT,INE792H01019,125.9,100
1386,PRICOLLTD,INE726V01018,382.95,20
1387,JKLAKSHMI,INE786A01032,935.85,20
1388,PRSMJOHNSN,INE010A01011,180.75,20
1389,GANDHAR,INE717W01049,245.3,20
1390,CIGNITITEC,INE675C01017,1001.4,20
1391,GRAVITA,INE024L01027,931.75,20
1392,BHEL,INE257A01026,228.25,20
1393,RPPL,INE760W01015,257.35,20
1394,HLVLTD,INE102A01024,34.3,24.52
1395,USHAMART,INE228A01035,371.85,20
1396,BOSCHLTD,INE323A01026,23568.15,20
1397,BIKAJI,INE00E101023,591.7,20
1398,SECURCRED,INE195Y01010,20.95,20
1399,DVL,INE477B01010,537.1,20.65
1400,RATEGAIN,INE0CLI01024,797.2,20
1401,HDFCQUAL,INF179KC1DL6,50.44,20
1402,RHL,INE508K01013,160.55,20
1403,CUPID,INE509F01011,1760.95,100
1404,MAHSCOOTER,INE288A01013,7538.7,20
1405,DABUR,INE016A01026,539.6,20
1406,CHENNPETRO,INE178A01016,854,22.01
1407,AGARIND,INE204E01012,1134.4,20
1408,EQUITASBNK,INE063P01018,103.75,20
1409,HDFCGROWTH,INF179KC1DJ0,110.21,20
1410,MADHAV,INE925C01016,66.3,100
1411,TAKE,INE142I01023,28.75,21.06
1412,ISFT,INE566K01011,158.75,21.93
1413,SPAL,INE212I01016,620.45,20
1414,LYKALABS,INE933A01014,121,20
1415,SURANASOL,INE272L01022,40.6,100
1416,KRBL,INE001B01026,359.85,20
1417,UMAEXPORTS,INE0GIU01018,70.65,20.06
1418,MAHKTECH,INF769K01HS7,12.61,20
1419,NIFTYBEES,INF204KB14I2,240.26,6
1420,SATIA,INE170E01023,141.4,20
1421,CPSEETF,INF457M01133,74.38,20
1422,LOWVOL,INF769K01JU9,175.04,20
1423,DOLATALGO,INE966A01022,88.65,20.67
1424,BANKA,INE862Y01015,154.9,100
1425,INTENTECH,INE781A01025,138.05,21.3
1426,KEI,INE878B01027,3193.1,20
1427,FIBERWEB,INE296C01020,41,20
1428,DODLA,INE021O01019,1028.9,20
1429,UMANGDAIRY,INE864B01027,84.05,20
1430,ALPA,INE385I01010,100.2,20.19
1431,SGBNOV24,IN0020160076,6244,10
1432,VMART,INE665J01013,2178.55,20
1433,MARATHON,INE182D01020,399.25,20
1434,ALICON,INE062D01024,993.85,20
1435,JUBLFOOD,INE797F01020,519.55,20
1436,MCDOWELL-N,INE854D01024,1089.75,20
1437,SBILIFE,INE123W01016,1401.15,9
1438,AXISNIFTY,INF846K01W98,233,6
1439,ALPHAETF,INF769K01KU7,22.07,20
1440,SOLARINDS,INE343H01029,6457.35,20
1441,PARAGMILK,INE883N01014,205.6,20
1442,ZEEL,INE256A01028,173.1,26.51
1443,SONATSOFTW,INE269A01021,768,20
1444,MAHLOG,INE766P01016,413.4,20
1445,CCL,INE421D01022,671.05,20
1446,DANGEE,INE688Y01022,11.2,20
1447,OFSS,INE881D01027,6521.1,20
1448,BSL,INE594B01012,211.15,20
1449,TBZ,INE760L01018,131.1,20
1450,JBMA,INE927D01044,1916.7,20.84
1451,HEMIPROP,INE0AJG01018,220.95,20
1452,GOACARBON,INE426D01013,740.4,20
1453,CUMMINSIND,INE298A01020,2293.85,20
1454,GFLLIMITED,INE538A01037,93.55,20
1455,NBCC,INE095N01031,129.45,20.28
1456,REPCOHOME,INE612J01015,407.1,20
1457,AWHCL,INE01BK01022,563.05,20
1458,CAMS,INE596I01012,2897,20
1459,UJJIVAN,INE334L01012,569.8,20
1460,GUFICBIO,INE742B01025,352.4,20
1461,LFIC,INE850E01012,173.4,26.53
1462,MANGCHEFER,INE558B01017,144.3,20
1463,INDIGOPNTS,INE09VQ01012,1443.45,20
1464,SGBOC28VII,IN0020200203,6268,10
1465,NAZARA,INE418L01021,889.35,20
1466,DSSL,INE417B01040,652.7,23.72
1467,HINDCOMPOS,INE310C01029,442.95,20
1468,STEELCITY,INE395H01011,78.9,20
1469,PREMEXPLN,INE863B01011,1393.4,20.22
1470,ZUARI,INE840M01016,244.8,20
1471,STYRENIX,INE189B01011,1541.2,20
1472,MAZDA,INE885E01034,1529.5,20
1473,MATRIMONY,INE866R01028,554.95,20
1474,MPHASIS,INE356A01018,2598.5,20
1475,MKPL,INE964W01021,49.5,100
1476,JUBLINGREA,INE0BY001018,437.8,20
1477,KOTAKGOLD,INF174KA1HJ8,53.34,20
1478,CLEDUCATE,INE201M01029,106.95,20
1479,SGBAUG30,IN0020220078,6329.83,10
1480,SSWL,INE802C01033,279.8,20
1481,BBTC,INE050A01025,1734.2,20
1482,FOSECOIND,INE519A01011,3701.9,20
1483,GSS,INE871H01011,150.35,20
1484,NIFTYETF,INF769K01EG9,229.13,6
1485,GSEC5IETF,INF109KC14A8,55.2,10
1486,MOMENTUM,INF209KB14K7,29.16,20
1487,SPLPETRO,INE663A01033,600.95,20
1488,ZOMATO,INE758T01015,139.55,20
1489,SHREEPUSHK,INE712K01011,203.9,20
1490,BAYERCROP,INE462A01022,6002.05,20
1491,GMBREW,INE075D01018,650.75,20
1492,HFCL,INE548A01028,103.1,20
1493,CRISIL,INE007A01025,4095.35,20
1494,HUHTAMAKI,INE275B01026,323.35,20
1495,POWERGRID,INE752E01010,259.3,9.23
1496,HPL,INE495S01016,285.8,22.68
1497,PAISALO,INE420C01059,131.75,20
1498,GESHIP,INE017A01032,990.55,20
1499,APOLLOTYRE,INE438A01022,540.5,20
1500,SREEL,INE099F01013,382.8,20
1501,CELLO,INE0LMW01024,845.2,20
1502,ANANDRATHI,INE463V01026,3058.25,20
1503,TARMAT,INE924H01018,99.2,23.74
1504,SGBDEC2512,IN0020170141,6201.06,10
1505,RISHABH,INE0N2P01017,596.55,20
1506,PSUBNKIETF,INF109KC10S8,63.06,20
1507,EMUDHRA,INE01QM01018,457.15,20
1508,RITCO,INE01EG01016,248.35,20
1509,SUNTV,INE424H01027,658.6,20
1510,ARCHIDPLY,INE877I01016,91.55,20
1511,UNIVASTU,INE562X01013,120.6,20
1512,DBCORP,INE950I01011,321.25,20
1513,XELPMOC,INE01P501012,124.65,100
1514,ITDCEM,INE686A01026,324.45,20
1515,AROGRANITE,INE210C01013,62.35,20
1516,KIRIINDUS,INE415I01015,411.45,20
1517,SINTERCOM,INE129Z01016,131.8,20
1518,EXPLEOSOL,INE201K01015,1379.45,20
1519,OAL,INE959C01023,377.05,20
1520,RHIM,INE743M01012,724.85,20
1521,GOCOLORS,INE0BJS01011,1105.7,20
1522,RELCHEMQ,INE750D01016,258.4,100
1523,LOKESHMACH,INE397H01017,352.25,21.89
1524,MANORG,INE370D01013,391.25,20
1525,ROUTE,INE450U01017,1592.9,20
1526,BAJAJHIND,INE306A01021,31,24.58
1527,AGI,INE415A01038,798.15,21.17
1528,HDFCNIFBAN,INF179KC1AN8,466.04,20
1529,BRIGADE,INE791I01019,1025.25,20
1530,BIRLACABLE,INE800A01015,281.1,22.81
1531,GULFOILLUB,INE635Q01029,796.4,20
1532,NH,INE410P01011,1316.85,20
1533,MCLEODRUSS,INE942G01012,27.8,20
1534,HMAAGRO,INE0ECP01024,71.8,20
1535,SGBMR29XII,IN0020200427,6245.23,10
1536,WOCKPHARMA,INE049B01025,460.25,20.15
1537,SANGHVIMOV,INE989A01024,771.95,20
1538,UNITEDTEA,INE458F01011,334.95,20
1539,GILT5YBEES,INF204KC1030,54.69,10
1540,GOLDIETF,INF109KC1NT3,54.84,20
1541,ASTRAMICRO,INE386C01029,576.85,20
1542,PCJEWELLER,INE785M01013,55.2,25.65
1543,AGROPHOS,INE740V01019,47.85,23.55
1544,KIRLOSBROS,INE732A01036,913.15,20
1545,MALUPAPER,INE383H01017,66.85,22.69
1546,EKC,INE184H01027,142.55,21.06
1547,SHREDIGCEM,INE232A01011,115.9,20
1548,NESTLEIND,INE239A01024,2506,9
1549,UNIONBANK,INE692A01016,139.85,20
1550,PRUDENT,INE00F201020,1427.25,20
1551,DLINKINDIA,INE250K01012,318.55,20
1552,MOTHERSON,INE775A01035,113.25,20
1553,ASHIANA,INE365D01021,309.05,20
1554,INDORAMA,INE156A01020,64.65,20
1555,KIRLOSIND,INE250A01039,4139.45,20
1556,CCHHL,INE652F01027,16.95,100
1557,JETFREIGHT,INE982V01025,15.6,22.66
1558,SINDHUTRAD,INE325D01025,28.7,20
1559,BANSWRAS,INE629D01020,155,20
1560,RAMAPHO,INE809A01024,227.75,20
1561,ERIS,INE406M01024,916.25,20
1562,EIHOTEL,INE230A01023,327.85,20
1563,TITAGARH,INE615H01020,1092.85,21.23
1564,CHOLAHLDNG,INE149A01033,1179.75,20
1565,DEVYANI,INE872J01023,181.9,20
1566,DTIL,INE341R01014,264.5,20
1567,EPIGRAL,INE071N01016,1040.65,20
1568,PFOCUS,INE367G01038,138.95,24.68
1569,SKFINDIA,INE640A01023,4691.85,20
1570,SGBJUN31I,IN0020230069,6299.82,10
1571,STCINDIA,INE655A01013,171.6,24.27
1572,ISMTLTD,INE732F01019,105.4,20
1573,METROBRAND,INE317I01021,1096.4,20
1574,HDFCLOWVOL,INF179KC1HU8,17.49,20
1575,TORNTPOWER,INE813H01021,1040,20
1576,IRCON,INE962Y01021,237.35,23.84
1577,TCNSBRANDS,INE778U01029,407.1,20
1578,NAVA,INE725A01022,474.25,20
1579,SALONA,INE498E01010,299,20
1580,ASIANTILES,INE022I01019,70.75,20
1581,BBOX,INE676A01027,284,20
1582,POONAWALLA,INE511C01022,478.3,20
1583,LEMONTREE,INE970X01018,139.85,20
1584,TRF,INE391D01019,255.55,20
1585,KOKUYOCMLN,INE760A01029,144.65,20
1586,JINDALSTEL,INE749A01030,757.15,20
1587,ALPL30IETF,INF109KC1N59,249.22,20
1588,360ONE,INE466L01038,620.05,20
1589,BLS,INE153T01027,420,20
1590,LAGNAM,INE548Z01017,91.55,22.35
1591,BLISSGVS,INE416D01022,112.3,20
1592,INDIAMART,INE933S01016,2521.35,20
1593,EMMBI,INE753K01015,127.65,20
1594,KOTARISUG,INE419A01022,58,20
1595,VGUARD,INE951I01027,292.4,20
1596,QUESS,INE615P01015,504.25,20
1597,GRINFRA,INE201P01022,1214.95,20
1598,MUKANDLTD,INE304A01026,186.05,20
1599,DSPPSBKETF,INF740KA1SY9,64.3,20
1600,LOWVOLIETF,INF109KB10T8,188.76,20
1601,QUAL30IETF,INF109KC15T5,185.41,20
1602,UTTAMSUGAR,INE786F01031,365.7,20
1603,MANYAVAR,INE825V01034,1003.5,20
1604,INDIASHLTR,INE922K01024,612.55,20
1605,BBL,INE464A01028,5265.9,20
1606,DYNAMATECH,INE221B01012,6399.15,20
1607,CESC,INE486A01021,143.1,20
1608,KICL,INE029L01018,3767.65,20
1609,SHEMAROO,INE363M01019,219.75,24.17
1610,SJS,INE284S01014,601.6,20
1611,KRSNAA,INE08LI01020,697.2,20
1612,PANAMAPET,INE305C01029,359.2,20
1613,VENKEYS,INE398A01010,1974.25,20
1614,ADANIPOWER,INE814H01011,562.7,100
1615,ESABINDIA,INE284A01012,5499.45,20
1616,TEXINFRA,INE435C01024,117,21.55
1617,HEIDELBERG,INE578A01017,234.55,20
1618,FINIETF,INF109KC17L8,22.83,20
1619,LUXIND,INE150G01020,1246.35,20
1620,GSFC,INE026A01025,299.4,20
1621,VIMTALABS,INE579C01029,454.05,20
1622,ALEMBICLTD,INE426A01027,93.75,20
1623,SURAJEST,INE843S01025,342.25,20
1624,BHARATGEAR,INE561C01019,119.5,20
1625,COALINDIA,INE522F01014,406.15,11.42
1626,RAJRATAN,INE451D01029,680.95,20
1627,SUNTECK,INE805D01034,469.7,20
1628,MEDANTA,INE474Q01031,1148.3,20
1629,KALAMANDIR,INE438K01021,243.4,20
1630,INDTERRAIN,INE611L01021,74.95,20.51
1631,GLAXO,INE159A01016,2249.9,20
1632,VSTIND,INE710A01016,3700.9,20
1633,ASAHIINDIA,INE439A01020,524.95,20
1634,ADVANIHOTR,INE199C01026,159.35,20
1635,EXXARO,INE0GFE01018,118.35,20
1636,PFC,INE134E01011,443.25,20
1637,SNOWMAN,INE734N01019,71.9,20
1638,CGCL,INE180C01026,947.65,20
1639,HGS,INE170I01016,983.05,20
1640,LASA,INE670X01014,31.9,24.29
1641,ARIHANTSUP,INE643K01018,384.7,21.24
1642,CRAFTSMAN,INE00LO01017,4376.3,20
1643,MANORAMA,INE00VM01010,1871.75,20
1644,ABAN,INE421A01028,82.5,20
1645,DSPNEWETF,INF740KA1QK2,277.28,20
1646,XCHANGING,INE692G01013,113.7,20
1647,CAPTRUST,INE707C01018,111.1,21.98
1648,MANINDS,INE993A01026,437.1,22.76
1649,MANAKSIA,INE015D01022,133.25,20
1650,LIQUIDSBI,INF200KA13Z8,1000,10
1651,PRECAM,INE484I01029,234.95,22.56
1652,SGBFEB29XI,IN0020200393,6271.42,10
1653,KCP,INE805C01028,195.95,20
1654,SGBJAN27,IN0020180462,6260,10
1655,ZYDUSWELL,INE768C01010,1614.95,20
1656,LUMAXTECH,INE872H01027,389.7,20
1657,ICIL,INE483B01026,278.15,20
1658,JAGSNPHARM,INE048B01027,373.2,20
1659,HEG,INE545A01016,1758.9,20
1660,ELECON,INE205B01023,1100.6,20
1661,SUBROS,INE287B01021,663.25,20
1662,SHYAMMETL,INE810G01011,704.8,20
1663,INOXWIND,INE066P01011,478,22.41
1664,SHIVALIK,INE788J01021,716.05,20
1665,CROMPTON,INE299U01018,302.95,20
1666,JPPOWER,INE351F01018,18.55,23.87
1667,PVTBANIETF,INF109KC1E35,234.95,20
1668,GALLANTT,INE297H01019,191.8,22.23
1669,EBBETF0433,INF754K01QX0,1084.87,20
1670,SETFNIFBK,INF200KA1580,464.9,20
1671,KOTAKMNC,INF174KA1JF2,24.43,20
1672,WELCORP,INE191B01025,587.4,20
1673,HDFCGOLD,INF179KC1981,54.68,20
1674,DEEPINDS,INE0FHS01024,257,20
1675,CAMPUS,INE278Y01022,275.8,20
1676,AMIORG,INE00FF01017,1163.35,20
1677,DHRUV,INE506Z01015,62.4,20
1678,TECHNOE,INE285K01026,817.75,20
1679,JSL,INE220G01021,576.8,20
1680,RANEENGINE,INE222J01013,443.15,20
1681,SGBFEB27,IN0020180561,6250,10
1682,PODDARMENT,INE371C01013,369.7,20
1683,JMA,INE412C01023,123.55,20
1684,CSLFINANCE,INE718F01018,451.5,20
1685,ESAFSFB,INE818W01011,69.25,20
1686,MUTHOOTCAP,INE296G01013,329.05,20
1687,GREAVESCOT,INE224A01026,163.7,20
1688,BHARATWIRE,INE316L01019,354.95,100
1689,SCHAND,INE807K01035,268.05,20
1690,MOL,INE0CT101020,87.15,20
1691,EASEMYTRIP,INE07O001026,47.15,20
1692,PPAP,INE095I01015,242,20.95
1693,BASML,INE186H01022,57.45,20
1694,MONQ50,INF247L01AU3,57.57,6
1695,VINDHYATEL,INE707A01012,2448.7,20
1696,RPSGVENT,INE425Y01011,760.15,20
1697,MTARTECH,INE864I01014,2100.55,20
1698,KPIL,INE220B01022,795.3,20
1699,AARTIIND,INE769A01020,659.1,20
1700,JAGRAN,INE199G01027,100.3,20
1701,RANASUG,INE625B01014,23.85,20
1702,NETWORK18,INE870H01013,117,100
1703,VOLTAMP,INE540H01012,8054.3,20
1704,IRCTC,INE335Y01020,977.2,20
1705,SALASAR,INE170V01027,128.35,24.05
1706,BANKIETF,INF109KC15I8,46.42,20
1707,FACT,INE188A01015,862.55,26.46
1708,NUVAMA,INE531F01015,3574.7,20
1709,KHAICHEM,INE745B01028,87.65,20
1710,RKFORGE,INE399G01023,763.45,20
1711,HITECHGEAR,INE127B01011,478,20.19
1712,SAPPHIRE,INE806T01012,1450.55,20
1713,MASPTOP50,INF769K01HP3,36.68,6
1714,IGARASHI,INE188B01013,560.3,20
1715,TARSONS,INE144Z01023,484.3,20
1716,SGBJAN29X,IN0020200385,6223.81,10
1717,KSL,INE907A01026,610,20
1718,TEAMLEASE,INE985S01024,2866.6,20
1719,GNFC,INE113A01013,751.1,20
1720,DELPHIFX,INE726L01019,285.05,20.85
1721,HTMEDIA,INE501G01024,32.55,20
1722,VISHWARAJ,INE430N01022,17.35,20
1723,ETHOSLTD,INE04TZ01018,2498.3,20
1724,KANORICHEM,INE138C01024,132.25,20.32
1725,5PAISA,INE618L01018,601.7,20
1726,TCI,INE688A01022,938.7,20
1727,KPITTECH,INE04I401011,1550.8,20
1728,SAGARDEEP,INE976T01013,29.95,100
1729,VIPCLOTHNG,INE450G01024,46.4,20
1730,DCMSHRIRAM,INE499A01024,1039.95,20
1731,TTKHLTCARE,INE910C01018,1480.4,20
1732,LTTS,INE010V01017,5583.95,20
1733,GRAPHITE,INE371A01025,544.8,20
1734,MAXHEALTH,INE027H01010,780.8,20
1735,GODREJAGRO,INE850D01014,555.85,20
1736,JKIL,INE576I01022,641.6,20
1737,IDEA,INE669E01016,14.35,23.36
1738,SJVN,INE002L01015,131.8,20.92
1739,AIAENG,INE212H01026,4107.35,20
1740,UFLEX,INE516A01017,464,20
1741,ALLCARGO,INE418H01029,81.2,20
1742,RITES,INE320J01015,743.25,20
1743,EPL,INE255A01020,202.1,20
1744,IKIO,INE0LOJ01019,333.75,20
1745,MARICO,INE196A01026,527.85,20
1746,APEX,INE346W01013,253.8,20
1747,SANDESH,INE583B01015,1273.7,20
1748,GRANULES,INE101D01020,415.7,20
1749,ICICIBANK,INE090A01021,1028.15,9
1750,AXISTECETF,INF846K01Y96,384.29,20
1751,SBIETFIT,INF200KA1S14,387.46,20
1752,HDFCSML250,INF179KC1FB2,151.42,6
1753,ZENTEC,INE251B01027,840.4,20
1754,ASIANPAINT,INE021A01026,2957.85,9
1755,AVONMORE,INE323B01016,118.2,20
1756,RIIL,INE046A01015,1410.4,20
1757,COFFEEDAY,INE335K01011,59.1,27.02
1758,PRIVISCL,INE959A01019,1227.1,20
1759,FMGOETZE,INE529A01010,371.9,20
1760,BALMLAWRIE,INE164A01016,284.8,20
1761,KAMATHOTEL,INE967C01018,320.3,20.64
1762,GICHSGFIN,INE289B01019,256.2,20
1763,SURYODAY,INE428Q01011,166.7,20
1764,CASTROLIND,INE172A01027,196.7,20
1765,HDFCLIQUID,INF179KC1HE2,999.99,10
1766,IRB,INE821I01022,66.1,21.17
1767,NELCAST,INE189I01024,161.4,20
1768,OCCL,INE321D01016,869.55,20
1769,TAJGVK,INE586B01026,256.45,20
